file_id;md_id;version;type;error_count;errors
11951-12000_40;m_amte:299FN3:cd2961cb-412f-42dc-bd4d-27a825f3b22b;1.3;dataset;1;c.4
12001-12050_37;m_amte:299FN3:efdf9cb1-9669-4a2e-e75f-86c03a6bf29a;1.3;dataset;1;c.4
12001-12050_10;m_amte:299FN3:e090c6d1-2538-46be-ed51-667a16c4b1d2;1.3;dataset;1;c.6
12001-12050_16;m_amte:299FN3:e6e033a2-ee27-4f91-bbb0-7fc7b1fefbaf;1.3;dataset;1;c.4
12001-12050_13;m_amte:299FN3:e1c5dec8-dbe4-480a-dd51-eaea0a7e00ab;1.3;dataset;1;c.6
11951-12000_43;m_amte:299FN3:cf673376-8386-4c25-ab76-7c17ae9200af;1.3;dataset;2;c.3 c.6
11951-12000_46;m_amte:299FN3:d0439890-8379-45ac-f70b-3d7f11f20ce9;1.3;dataset;1;c.6
12001-12050_42;m_amte:299FN3:f451a878-27b3-43be-bc19-6eeb1362392a;1.3;dataset;1;c.4
12001-12050_19;m_amte:299FN3:e803d28c-ab13-4d79-879d-1646e2668598;1.3;dataset;2;c.4 c.6
11951-12000_49;m_amte:299FN3:d3b47a56-367c-4824-d306-beef43897a2a;1.3;dataset;1;c.6
12001-12050_21;m_amte:299FN3:e9d71f70-5785-4662-fc06-0eac37a01b7c;1.3;dataset;1;c.4
12001-12050_45;m_amte:299FN3:f648aeba-b80b-40a1-d608-c45c1db2b48e;1.3;dataset;3;c.6 f.1 f.3
12001-12050_48;m_amte:299FN3:f7b9107f-5ecb-463a-fded-939cdf83cabb;1.3;dataset;2;c.4 c.6
12001-12050_24;m_amte:299FN3:eb190b8a-3727-41c5-8023-c680cce8a7ff;1.3;service;2;xml.a.1 f.3
12001-12050_11;m_amte:299FN3:e0c36031-607f-4abb-9d1d-b9a1b60a2c6d;1.3;dataset;2;c.6 f.3
11951-12000_6;m_amte:299FN3:af07a814-4026-4b80-8ecb-818229991856;1.3;service;2;xml.a.1 f.3
12001-12050_50;m_amte:299FN3:f80d3693-b507-46e4-ba35-3654b6d4dfaa;1.3;dataset;1;c.4
12001-12050_3;m_amte:299FN3:d53d84c9-75c5-44fb-9d7e-88f4b22db95f;1.3;dataset;1;c.4
12001-12050_14;m_amte:299FN3:e1d9994a-d8eb-4fa1-9eef-43e08c8ecee2;1.3;dataset;2;c.6 f.3
12001-12050_32;m_amte:299FN3:edd50172-94d4-4af6-f6ea-fd5eb20d384f;1.3;dataset;1;c.4
1201-1250_10;R_SARDEG:PXUOO;1.3;dataset;3;c.3 f.1 f.3
12001-12050_35;m_amte:299FN3:ef03e653-5541-45a1-b6d1-35b809780666;1.3;dataset;1;c.4
12001-12050_38;m_amte:299FN3:f0194c98-8f09-4e02-df5d-bbfd72448bb1;1.3;dataset;1;c.4
11951-12000_9;m_amte:299FN3:af606d12-5a15-4427-961f-4f2542f680b9;1.3;service;2;xml.a.1 f.3
12001-12050_8;m_amte:299FN3:e02c7579-8031-4563-fca5-e2f1523fa7d4;1.3;dataset;1;c.4
12001-12050_40;m_amte:299FN3:f412b862-1569-42b9-87db-b97359de67af;1.3;dataset;1;c.4
1201-1250_16;R_SARDEG:QEKIQ;1.3;dataset;3;c.3 f.1 f.3
12001-12050_22;m_amte:299FN3:ea72c877-8af6-45b2-ef9b-764020a54aeb;1.3;service;2;xml.a.1 f.3
12001-12050_17;m_amte:299FN3:e7d3bc78-54a5-4522-8002-67a14b97004b;1.3;dataset;1;c.4
12001-12050_2;m_amte:299FN3:d4ef3032-5c9e-4263-b3a1-56a60e7124dc;1.3;service;1;f.3
1201-1250_19;R_SARDEG:QGCBL;1.3;dataset;3;c.3 f.1 f.3
1201-1250_21;R_SARDEG:QHDIY;1.3;dataset;2;f.1 f.3
1201-1250_13;R_SARDEG:QCPTU;1.3;dataset;2;f.1 f.3
12001-12050_28;m_amte:299FN3:ec8ac7d3-e0d4-4b92-87d2-09b747eb18e1;1.3;dataset;1;c.6
1201-1250_27;R_SARDEG:QRHAF;1.3;dataset;2;c.3 f.3
1201-1250_24;R_SARDEG:QIEUH;1.3;series;2;f.1 f.3
12001-12050_25;m_amte:299FN3:eb634e29-bfb0-46ef-cd46-95cbe7be1c76;1.3;dataset;1;c.4
12001-12050_46;m_amte:299FN3:f69f8d3c-cf14-46e0-9bdb-a215665f67ca;1.3;dataset;1;c.6
12001-12050_6;m_amte:299FN3:da18e768-f603-430f-fb54-286a50b0a0e7;1.3;dataset;1;c.4
