file_id;md_id;version;type;error_count;errors
61-80_9;919D0B8E-ED1E-4A2D-A549-13CA9124DD08;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_3;BB1A19E1-F4B9-4D0A-9027-6DE8C726864B;1.3;dataset;1;c.7
81-100_14;CDC0BF8A-8EA5-419D-A9AE-B5CC72ED6FB;1.3;dataset;1;c.7
81-100_11;CC5314D9-549F-404D-BF57-46AD77688BAF;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_16;A3932BAB-1DF2-412C-979D-3EFFC97C4EE9;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
61-80_7;9088F5F0-D20D-41DE-BCA5-5A05C53948F4;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_6;6878E0FD-058D-437A-BAC1-2EE2D9D32BEA;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_11;981CBE11-0F14-4D91-9ACF-A8D31DC9F249;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
81-100_12;CC6B6FAB-0B0E-404F-AD37-34F2B8FA7E9D;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_1;B9ABAF69-6183-4225-8DD2-3B53122AA2C8;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_18;D0343968-768B-4B9C-A598-F908F193FD78;1.3;dataset;1;c.7
81-100_9;C935873E-925C-4636-92EC-0A40CE074B93;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_17;a53b417475f0106b560389eede28c97d7a32fa76;2.0;service;9;C.1 C.17 C.18 3.1 3.4 3.5 3.6 3.8 4.1
61-80_2;895EEFD4-FEC8-4116-9DAD-5968949DB1F7;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_13;CDAC42B8-A50C-4C3D-AAD7-692727543143;1.3;dataset;4;xml.a.1 a.11 c.3 c.7
81-100_20;D435D9CE-4E4B-4AD6-8D34-CFD2ED555293;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_7;C45B23C6-C5E5-49EC-8B3D-81C5FB330E42;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
81-100_19;D07F9708-B310-42A1-BC99-EFF9E197AB19;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_6;C02C4F1F-C22B-4791-8674-DF0CA444C1B9;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_17;CF8AD54A-20D9-4AC2-AC33-74FE3E083441;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
81-100_5;BF3263C5-C63F-40E0-91B4-876372A12FC5;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_2;BAB4E21C-9B12-4194-97A2-1FD075A46DC5;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
81-100_15;CEB2E0B0-9654-4288-A6EA-5793615FF7E8;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
81-100_4;BE2BC619-1E9E-4E1A-929B-5DEF9435214C;1.3;dataset;4;xml.a.1 a.11 c.3 c.7
81-100_8;C4CCE980-C0EF-4F0B-BF40-F060AF88B651;1.3;dataset;5;xml.a.1 a.11 c.3 c.4 c.7
