uuid,data
b10a532e-832d-4f2c-8aa9-d2baa91201fd,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/Atomfeed-en.xml
07a4b1b2-8cc6-4118-a142-c0fcd1ee8ace,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/07a4b1b2-8cc6-4118-a142-c0fcd1ee8ace-en.xml
59129f4b-a61b-467c-9b41-1f92e4338151,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/59129f4b-a61b-467c-9b41-1f92e4338151-en.xml
bmdc.be:dataset:2029,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2101,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
7b53a7db-eedb-4220-923a-94304c854e75,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2015,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
tt098dcb-f5c7-49b8-8e0b-7c3811630d85,https://ccff02.minfin.fgov.be/geoservices/arcgis/rest/services/INSPIRE/CP/MapServer/exts/InspireFeatureDownload/service?request=GetCapabilities&service=WFS&version=2.0.0
30db2158-cc31-4fee-8895-d586ba59f164,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
69ff70d1-012a-4483-9a75-03233f145556,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/Atomfeed-en.xml
9f4131b6-7895-403a-a17e-6bb33befaf16,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
9f4131b6-7895-403a-a17e-6bb33befaf16,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
9c445e18-005e-478b-987c-39326b4a0d88,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
1fcd83c6-8530-4f68-b6aa-f83baf98e122,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/1fcd83c6-8530-4f68-b6aa-f83baf98e122-en.xml
e2aaecaf-b555-405e-ae77-dfe1b07e0f17,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
e2aaecaf-b555-405e-ae77-dfe1b07e0f17,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2014,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
0202b8dd-1c7e-4331-8ba7-35e1fef4037a,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/0202b8dd-1c7e-4331-8ba7-35e1fef4037a-en.xml
bmdc.be:dataset:2032,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2030,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2026,http://wms.ngi.be/inspire/rbins/service?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2044,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
894c754b-29fd-477b-827f-0be505143c2a,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
894c754b-29fd-477b-827f-0be505143c2a,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
